empleado_id,fecha,hora_inicio,hora_fin,tipo_turno,ubicacion,notas
E140,2024-10-27,21:01,05:01,Mañana,Oficina Central,
E113,2024-07-02,22:38,05:38,Mañana,Planta de Producción,
E100,2025-01-08,08:44,15:44,Tarde,Oficina Remota,
E114,2024-08-26,18:51,02:51,Mañana,Oficina Central,Doloremque excepturi molestias deleniti et.
E022,2025-01-24,15:43,21:43,Libre,Planta de Producción,
E080,2025-01-22,15:27,21:27,Mañana,Oficina Central,
E031,2024-09-21,07:39,13:39,Tarde,Oficina Remota,
E129,2025-04-12,17:36,00:36,Noche,Almacén,
E041,2025-03-21,20:27,03:27,Mañana,Almacén,
E146,2025-01-30,21:06,05:06,Tarde,Planta de Producción,
E089,2025-01-09,04:44,10:44,Tarde,Oficina Central,
E085,2024-09-26,15:11,23:11,Mañana,Planta de Producción,
E145,2024-08-07,13:53,20:53,Noche,Oficina Central,
E017,2024-09-18,06:04,14:04,Libre,Oficina Central,
E080,2025-04-06,21:06,03:06,Mañana,Oficina Remota,
E001,2024-05-03,09:42,17:42,Tarde,Oficina Central,
E132,2024-07-18,10:49,18:49,Libre,Planta de Producción,
E148,2025-04-15,02:34,08:34,Mañana,Oficina Central,
E132,2024-06-20,02:17,10:17,Tarde,Planta de Producción,
E148,2025-03-07,02:27,10:27,Mañana,Oficina Central,
E116,2024-09-04,13:35,19:35,Tarde,Almacén,
E128,2024-05-28,01:34,07:34,Libre,Oficina Remota,
E098,2024-06-10,09:32,15:32,Mañana,Oficina Remota,
E109,2025-04-02,18:21,00:21,Mañana,Almacén,
E010,2025-03-17,04:37,12:37,Noche,Planta de Producción,
E025,2024-06-05,00:43,07:43,Mañana,Almacén,
E109,2025-01-21,06:50,13:50,Tarde,Planta de Producción,
E060,2024-08-02,12:11,19:11,Libre,Oficina Central,
E024,2025-03-25,16:00,23:00,Noche,Planta de Producción,
E127,2024-08-18,15:05,23:05,Mañana,Almacén,
E007,2025-03-24,11:29,18:29,Noche,Planta de Producción,
E020,2024-05-26,15:30,23:30,Tarde,Planta de Producción,
E124,2024-10-11,16:37,22:37,Libre,Planta de Producción,
E099,2024-06-19,14:18,20:18,Mañana,Planta de Producción,
E099,2024-11-27,02:50,09:50,Libre,Almacén,
E056,2024-10-13,08:14,14:14,Noche,Oficina Remota,
E034,2025-01-23,23:44,05:44,Mañana,Oficina Central,
E113,2025-01-09,22:36,06:36,Tarde,Almacén,
E054,2024-10-26,15:16,23:16,Mañana,Oficina Remota,
E017,2024-09-06,14:03,21:03,Libre,Almacén,
E040,2025-01-01,08:27,16:27,Libre,Almacén,
E142,2024-08-26,10:28,16:28,Noche,Planta de Producción,
E005,2024-07-19,21:04,05:04,Libre,Oficina Central,Harum repellat laborum iure libero.
E069,2024-07-31,13:14,19:14,Libre,Oficina Central,
E133,2025-01-18,20:57,03:57,Mañana,Almacén,
E068,2024-06-11,08:21,14:21,Mañana,Almacén,
E101,2024-06-09,22:26,06:26,Noche,Oficina Central,
E064,2025-01-22,08:59,16:59,Libre,Oficina Remota,
E022,2024-04-25,18:33,01:33,Noche,Oficina Central,
E099,2024-05-02,12:01,20:01,Mañana,Oficina Central,
E105,2024-07-21,02:38,09:38,Libre,Almacén,
E006,2025-04-08,11:41,18:41,Libre,Planta de Producción,
E017,2025-03-23,07:14,15:14,Tarde,Planta de Producción,
E079,2024-10-23,23:30,06:30,Libre,Almacén,
E081,2024-07-29,22:41,05:41,Tarde,Oficina Central,
E084,2024-07-22,12:38,19:38,Noche,Planta de Producción,
E149,2025-03-30,21:39,04:39,Tarde,Almacén,
E054,2024-05-12,19:06,01:06,Mañana,Planta de Producción,
E103,2024-05-02,18:28,00:28,Tarde,Almacén,
E076,2025-02-28,13:18,19:18,Libre,Oficina Central,
E129,2024-05-22,09:30,15:30,Libre,Oficina Remota,
E060,2024-12-17,14:54,21:54,Mañana,Oficina Remota,
E120,2024-10-01,10:40,18:40,Tarde,Almacén,
E141,2025-03-26,13:22,20:22,Mañana,Almacén,
E087,2024-10-16,04:56,12:56,Tarde,Oficina Central,Numquam vero corporis quis recusandae.
E007,2024-05-19,07:34,15:34,Mañana,Almacén,Dolorem architecto minus quia magnam accusantium.
E060,2025-03-16,15:19,21:19,Mañana,Planta de Producción,
E069,2025-01-07,15:25,22:25,Mañana,Oficina Remota,
E079,2025-03-07,06:08,13:08,Noche,Oficina Remota,
E055,2024-07-13,22:04,04:04,Noche,Oficina Central,
E078,2025-02-18,04:30,12:30,Mañana,Oficina Central,
E112,2024-06-18,15:25,21:25,Libre,Almacén,Neque sint animi numquam.
E113,2025-01-29,06:25,14:25,Noche,Oficina Central,
E030,2024-11-03,02:50,09:50,Tarde,Oficina Remota,
E081,2024-07-20,14:01,22:01,Mañana,Oficina Central,
E062,2025-03-21,21:33,05:33,Noche,Planta de Producción,
E077,2024-09-28,23:12,06:12,Mañana,Oficina Remota,
E024,2025-01-17,12:42,19:42,Mañana,Oficina Central,
E089,2024-05-26,10:01,18:01,Noche,Oficina Central,
E123,2024-09-10,16:48,23:48,Libre,Almacén,
E097,2025-02-24,22:56,04:56,Noche,Oficina Remota,
E053,2024-06-29,20:22,03:22,Libre,Almacén,
E059,2025-01-08,16:45,00:45,Noche,Almacén,
E104,2024-11-10,01:02,09:02,Libre,Oficina Remota,
E104,2024-09-27,19:14,03:14,Noche,Oficina Remota,
E087,2024-05-27,14:52,21:52,Libre,Planta de Producción,
E120,2025-02-20,23:01,05:01,Tarde,Planta de Producción,
E037,2025-01-03,19:30,01:30,Mañana,Planta de Producción,
E126,2024-09-26,19:09,02:09,Tarde,Planta de Producción,
E106,2024-07-02,18:28,02:28,Libre,Planta de Producción,
E109,2024-05-23,17:53,01:53,Libre,Planta de Producción,
E117,2024-05-24,23:14,07:14,Libre,Oficina Central,
E082,2024-07-14,15:37,21:37,Mañana,Planta de Producción,
E039,2024-11-11,17:01,00:01,Noche,Planta de Producción,
E049,2024-08-25,03:13,09:13,Libre,Almacén,
E027,2024-10-14,15:15,21:15,Noche,Oficina Remota,
E039,2024-05-01,04:56,10:56,Noche,Oficina Remota,
E121,2024-06-23,14:47,20:47,Noche,Oficina Central,
E082,2024-08-19,15:40,23:40,Tarde,Almacén,
E057,2025-02-06,18:08,00:08,Noche,Almacén,
E030,2024-10-17,05:26,11:26,Mañana,Almacén,
E037,2024-05-05,11:53,19:53,Tarde,Oficina Remota,Odit odio sapiente tempora.
E092,2024-05-23,18:49,00:49,Mañana,Oficina Remota,
E017,2024-08-01,21:08,04:08,Tarde,Oficina Remota,
E033,2025-04-08,20:35,04:35,Noche,Oficina Central,
E023,2025-03-04,23:01,06:01,Noche,Oficina Remota,
E020,2024-05-09,02:43,10:43,Noche,Oficina Remota,
E026,2024-09-11,01:17,08:17,Libre,Oficina Central,
E104,2024-06-13,07:43,15:43,Tarde,Planta de Producción,
E075,2024-06-07,08:53,15:53,Libre,Oficina Remota,
E001,2025-02-14,19:57,03:57,Tarde,Oficina Remota,
E104,2024-10-13,07:07,14:07,Noche,Planta de Producción,
E067,2025-02-14,17:38,01:38,Tarde,Oficina Remota,
E054,2024-07-22,09:23,15:23,Mañana,Oficina Remota,Sequi similique eaque.
E119,2024-04-29,18:43,00:43,Mañana,Planta de Producción,Pariatur possimus accusantium laborum similique.
E044,2024-09-19,03:40,11:40,Libre,Almacén,
E041,2025-03-20,02:12,09:12,Libre,Almacén,
E132,2025-01-11,19:25,03:25,Libre,Oficina Central,
E055,2024-04-28,23:20,06:20,Tarde,Planta de Producción,
E058,2024-08-11,09:34,17:34,Tarde,Almacén,
E135,2024-05-28,01:13,07:13,Noche,Almacén,
E110,2025-01-27,02:00,08:00,Noche,Oficina Remota,
E096,2025-02-08,22:03,06:03,Mañana,Oficina Central,
E054,2024-10-04,02:43,09:43,Noche,Almacén,
E087,2024-10-22,16:46,22:46,Tarde,Oficina Remota,
E066,2024-05-29,10:53,18:53,Tarde,Oficina Central,
E005,2024-07-04,10:15,17:15,Libre,Almacén,
E010,2025-02-25,18:28,02:28,Libre,Oficina Remota,
E123,2024-05-05,15:42,21:42,Noche,Almacén,
E049,2024-12-31,17:19,23:19,Tarde,Oficina Central,
E014,2025-04-02,08:24,15:24,Tarde,Almacén,
E080,2024-08-15,10:43,16:43,Mañana,Oficina Central,
E052,2024-06-11,14:48,21:48,Libre,Oficina Remota,
E116,2024-07-12,03:08,10:08,Libre,Oficina Remota,
E003,2024-07-29,17:56,01:56,Tarde,Oficina Central,Porro excepturi eius vel sapiente.
E140,2024-06-19,08:17,14:17,Tarde,Almacén,
E045,2024-12-08,10:05,17:05,Tarde,Planta de Producción,
E059,2024-04-28,15:33,22:33,Libre,Planta de Producción,
E115,2024-10-27,15:28,22:28,Libre,Oficina Remota,
E022,2025-03-11,06:17,12:17,Tarde,Oficina Central,
E014,2024-09-12,10:37,17:37,Mañana,Planta de Producción,
E047,2024-08-06,19:44,01:44,Libre,Planta de Producción,Odio fugiat explicabo cumque.
E077,2024-06-03,00:53,08:53,Mañana,Almacén,
E047,2024-06-18,17:04,00:04,Mañana,Oficina Remota,
E016,2025-04-14,06:31,13:31,Mañana,Oficina Remota,
E014,2024-06-15,02:16,09:16,Libre,Oficina Central,
E148,2024-10-28,05:07,12:07,Tarde,Oficina Central,
E078,2025-03-16,19:25,01:25,Mañana,Almacén,
E105,2024-04-26,01:25,09:25,Libre,Almacén,
E053,2024-05-23,23:28,07:28,Tarde,Planta de Producción,
E082,2024-07-05,12:59,20:59,Libre,Planta de Producción,
E107,2024-11-05,22:02,05:02,Libre,Oficina Remota,
E114,2024-07-20,23:09,05:09,Tarde,Oficina Central,
E051,2024-10-04,02:15,10:15,Mañana,Oficina Central,
E105,2024-05-05,05:50,12:50,Tarde,Oficina Remota,
E130,2024-09-04,21:02,04:02,Tarde,Oficina Central,
E034,2024-11-16,00:30,08:30,Mañana,Oficina Central,
E052,2024-09-29,01:32,09:32,Noche,Planta de Producción,
E098,2025-04-19,19:35,02:35,Noche,Oficina Central,
E150,2024-05-06,18:38,00:38,Libre,Oficina Remota,
E038,2024-05-26,03:46,09:46,Tarde,Planta de Producción,
E125,2024-05-25,18:05,01:05,Noche,Planta de Producción,Corrupti dolorum dolorem.
E111,2025-03-14,04:38,11:38,Mañana,Planta de Producción,
E146,2025-03-20,00:07,07:07,Mañana,Almacén,
E058,2024-09-11,01:12,08:12,Libre,Oficina Remota,
E097,2025-03-20,02:42,08:42,Mañana,Oficina Remota,
E086,2024-07-21,02:03,10:03,Tarde,Oficina Central,
E068,2024-11-29,23:40,06:40,Mañana,Almacén,
E042,2025-01-09,19:43,01:43,Libre,Oficina Central,
E065,2024-11-19,04:26,10:26,Noche,Oficina Central,
E117,2024-07-04,01:11,07:11,Libre,Almacén,
E077,2024-12-18,05:04,12:04,Mañana,Planta de Producción,
E007,2025-02-11,17:44,01:44,Tarde,Oficina Remota,
E034,2024-05-15,13:09,20:09,Libre,Almacén,
E086,2025-03-14,07:31,15:31,Mañana,Oficina Central,
E017,2024-08-10,07:18,13:18,Mañana,Oficina Remota,
E047,2024-08-25,11:15,17:15,Libre,Planta de Producción,
E022,2024-10-31,07:09,14:09,Tarde,Almacén,
E066,2024-08-19,13:37,20:37,Mañana,Oficina Remota,
E009,2025-02-04,05:42,11:42,Libre,Almacén,
E086,2025-02-24,17:34,23:34,Mañana,Oficina Remota,
E042,2025-03-06,10:43,17:43,Tarde,Oficina Remota,
E062,2024-05-04,08:32,16:32,Tarde,Almacén,
E089,2024-10-14,09:37,17:37,Libre,Planta de Producción,Atque perspiciatis optio sint.
E125,2025-01-14,17:58,00:58,Noche,Planta de Producción,
E148,2024-08-11,11:47,17:47,Noche,Oficina Remota,
E106,2025-02-24,00:46,06:46,Mañana,Planta de Producción,
E132,2025-03-04,12:31,19:31,Libre,Planta de Producción,
E119,2025-03-09,15:24,21:24,Mañana,Planta de Producción,
E056,2024-07-13,04:08,12:08,Mañana,Oficina Remota,
E137,2024-11-01,00:37,06:37,Mañana,Planta de Producción,
E141,2024-06-04,20:14,03:14,Mañana,Oficina Remota,
E006,2024-11-05,02:42,09:42,Noche,Almacén,
E086,2024-07-11,18:45,02:45,Libre,Oficina Central,
E120,2024-08-09,10:28,17:28,Tarde,Oficina Remota,
E086,2024-05-17,07:31,14:31,Libre,Planta de Producción,
E004,2024-12-06,12:15,19:15,Noche,Oficina Central,
E020,2025-01-29,16:36,23:36,Tarde,Planta de Producción,
E112,2024-12-23,20:44,02:44,Noche,Oficina Remota,
E066,2025-01-07,22:07,04:07,Tarde,Oficina Remota,
E070,2024-09-21,02:43,10:43,Libre,Planta de Producción,
E078,2025-02-02,12:07,19:07,Libre,Almacén,Officiis cupiditate magnam.
E104,2025-01-20,15:39,23:39,Tarde,Planta de Producción,
E024,2024-04-22,04:17,10:17,Libre,Oficina Central,
E040,2024-04-29,18:06,01:06,Tarde,Oficina Central,
E059,2024-06-11,20:36,04:36,Noche,Planta de Producción,
E060,2025-04-22,13:25,19:25,Libre,Oficina Central,
E145,2024-11-02,08:19,16:19,Noche,Planta de Producción,
E071,2025-01-24,03:58,10:58,Mañana,Oficina Remota,
E050,2024-04-25,09:39,15:39,Mañana,Oficina Remota,
E140,2024-05-23,11:56,18:56,Libre,Oficina Remota,
E128,2025-03-29,23:58,06:58,Noche,Almacén,
E144,2024-06-24,22:52,04:52,Mañana,Oficina Central,
E011,2024-10-09,12:37,18:37,Tarde,Oficina Central,
E044,2024-11-23,03:17,11:17,Libre,Almacén,
E058,2024-05-25,20:20,03:20,Noche,Planta de Producción,
E045,2024-09-24,13:26,20:26,Tarde,Oficina Remota,In voluptates debitis ducimus.
E041,2024-11-06,19:28,02:28,Tarde,Oficina Central,
E126,2025-03-26,04:02,12:02,Libre,Planta de Producción,
E045,2024-07-28,03:01,10:01,Tarde,Planta de Producción,
E021,2025-02-09,05:58,11:58,Libre,Planta de Producción,
E040,2024-11-18,16:25,22:25,Mañana,Almacén,
E013,2024-06-17,16:25,22:25,Mañana,Almacén,
E066,2024-07-27,15:01,21:01,Mañana,Planta de Producción,
E030,2024-06-26,18:01,00:01,Noche,Oficina Central,
E055,2025-02-27,14:03,22:03,Mañana,Almacén,
E111,2025-02-23,05:03,11:03,Mañana,Planta de Producción,
E120,2024-07-10,04:16,12:16,Mañana,Planta de Producción,
E037,2024-12-12,21:29,03:29,Noche,Oficina Central,
E148,2025-03-16,14:28,21:28,Tarde,Oficina Remota,
E028,2024-11-17,17:56,23:56,Tarde,Planta de Producción,
E059,2024-09-25,19:25,03:25,Mañana,Planta de Producción,
E141,2024-09-11,20:21,04:21,Noche,Planta de Producción,
E021,2024-09-12,04:23,12:23,Libre,Oficina Remota,
E128,2024-07-12,03:49,10:49,Tarde,Oficina Central,
E090,2025-03-06,01:52,08:52,Tarde,Almacén,
E093,2024-04-30,00:44,07:44,Noche,Planta de Producción,
E044,2024-06-18,22:43,06:43,Tarde,Almacén,
E079,2024-05-12,03:13,09:13,Mañana,Oficina Remota,
E124,2024-11-14,08:20,16:20,Noche,Oficina Remota,
E079,2024-11-30,16:09,23:09,Mañana,Almacén,
E004,2024-10-21,07:17,14:17,Noche,Planta de Producción,
E135,2024-07-08,21:19,04:19,Noche,Oficina Central,
E087,2024-09-02,12:28,19:28,Libre,Almacén,
E105,2024-08-15,18:59,00:59,Mañana,Oficina Remota,
E107,2024-08-29,20:38,03:38,Tarde,Oficina Remota,
E128,2024-11-16,00:34,06:34,Noche,Oficina Central,
E080,2024-09-22,23:33,06:33,Mañana,Planta de Producción,
E041,2024-05-19,03:18,10:18,Libre,Almacén,
E145,2025-04-09,04:37,12:37,Tarde,Oficina Remota,
E150,2024-12-28,19:52,02:52,Mañana,Oficina Remota,
E015,2025-03-05,10:19,17:19,Mañana,Oficina Remota,
E031,2025-01-12,15:04,21:04,Libre,Almacén,
E025,2025-01-10,00:12,06:12,Noche,Almacén,
E024,2025-03-29,18:49,00:49,Mañana,Oficina Remota,
E016,2024-12-15,16:44,00:44,Libre,Almacén,
E071,2024-09-22,22:18,04:18,Tarde,Oficina Remota,
E089,2024-07-21,07:55,13:55,Noche,Oficina Central,
E081,2024-08-13,14:21,22:21,Libre,Almacén,
E066,2025-01-20,11:42,18:42,Mañana,Planta de Producción,
E108,2024-09-05,04:10,10:10,Libre,Oficina Central,
E006,2024-09-16,17:50,00:50,Tarde,Oficina Remota,
E018,2024-11-19,07:12,15:12,Libre,Oficina Remota,
E006,2024-04-28,18:39,00:39,Mañana,Oficina Central,
E116,2025-03-06,07:03,15:03,Tarde,Almacén,
E080,2025-01-27,14:21,20:21,Noche,Oficina Central,
E033,2025-04-10,21:42,05:42,Tarde,Almacén,
E149,2024-05-09,21:38,03:38,Noche,Almacén,
E073,2024-11-17,01:08,08:08,Libre,Almacén,
E082,2025-04-13,01:50,07:50,Libre,Oficina Central,
E025,2024-10-28,17:31,01:31,Libre,Planta de Producción,
E028,2024-10-02,18:02,02:02,Noche,Almacén,
E052,2024-10-08,02:11,08:11,Mañana,Planta de Producción,
E058,2024-09-15,00:34,06:34,Noche,Planta de Producción,Adipisci amet voluptatibus.
E051,2025-03-19,03:53,11:53,Tarde,Oficina Central,
E126,2024-05-14,18:08,00:08,Mañana,Oficina Central,
E031,2025-02-21,13:05,20:05,Mañana,Almacén,
E090,2025-02-21,19:15,02:15,Libre,Planta de Producción,
E023,2024-07-11,13:27,20:27,Mañana,Oficina Remota,
E126,2024-12-11,09:23,15:23,Libre,Almacén,
E113,2025-01-09,12:47,18:47,Tarde,Almacén,Illum eius cum sequi animi consectetur.
E106,2025-02-10,10:48,16:48,Noche,Almacén,
E028,2025-01-31,08:49,15:49,Tarde,Oficina Central,Corrupti recusandae impedit voluptatum.
E013,2024-06-05,19:31,01:31,Tarde,Planta de Producción,
E021,2025-03-23,12:24,19:24,Mañana,Planta de Producción,
E041,2025-03-19,18:45,02:45,Tarde,Oficina Remota,
E139,2024-10-16,10:01,18:01,Noche,Planta de Producción,
E083,2024-10-25,23:11,05:11,Mañana,Oficina Central,
E020,2024-06-04,20:51,03:51,Mañana,Oficina Central,
E002,2025-03-24,18:27,00:27,Libre,Almacén,
E142,2024-12-27,08:34,16:34,Libre,Oficina Central,Sint est nesciunt.
E018,2024-11-28,19:27,01:27,Tarde,Oficina Remota,
E094,2024-11-19,00:01,07:01,Tarde,Planta de Producción,
E140,2024-05-20,15:12,21:12,Noche,Planta de Producción,
E006,2025-02-24,09:13,15:13,Libre,Planta de Producción,
E078,2025-01-19,10:23,18:23,Libre,Oficina Remota,
E123,2025-01-14,06:00,12:00,Tarde,Planta de Producción,
E136,2025-04-08,15:33,22:33,Noche,Planta de Producción,
E025,2025-04-13,12:25,20:25,Mañana,Almacén,
E119,2024-09-01,22:28,04:28,Noche,Oficina Central,
E065,2025-03-21,00:18,08:18,Mañana,Oficina Remota,
E115,2025-02-02,12:01,20:01,Tarde,Planta de Producción,
E065,2024-11-22,17:54,00:54,Tarde,Planta de Producción,
E118,2025-01-21,12:15,20:15,Noche,Oficina Remota,
E124,2024-12-19,03:49,11:49,Tarde,Oficina Remota,
E075,2024-10-30,21:57,05:57,Libre,Oficina Central,Mollitia vero fugiat.
E044,2025-04-02,08:24,14:24,Libre,Oficina Central,
E148,2024-09-24,20:29,03:29,Libre,Almacén,
E013,2024-07-05,22:00,06:00,Noche,Almacén,
E052,2024-05-11,07:19,13:19,Noche,Almacén,
E065,2024-07-16,19:42,01:42,Libre,Oficina Remota,
E058,2024-09-05,17:50,23:50,Noche,Planta de Producción,
E106,2025-04-22,02:24,08:24,Mañana,Planta de Producción,
E024,2025-03-05,15:18,22:18,Noche,Oficina Central,Vero aperiam eaque eius.
E076,2024-04-29,00:23,08:23,Mañana,Oficina Central,
E066,2024-08-24,03:07,09:07,Noche,Almacén,
E026,2024-06-16,11:22,19:22,Libre,Oficina Central,
E012,2025-01-03,07:42,13:42,Mañana,Oficina Remota,
E123,2024-10-21,01:40,07:40,Mañana,Planta de Producción,
E058,2024-05-27,12:16,20:16,Noche,Planta de Producción,
E014,2025-03-19,00:44,08:44,Noche,Oficina Central,
E074,2024-07-03,08:04,15:04,Tarde,Oficina Central,
E116,2024-09-30,10:04,17:04,Libre,Almacén,
E134,2024-06-22,19:43,02:43,Libre,Oficina Central,
E032,2024-06-26,00:28,08:28,Mañana,Oficina Central,
E147,2024-08-08,19:31,03:31,Mañana,Oficina Remota,
E095,2024-06-21,16:25,00:25,Mañana,Oficina Remota,
E066,2024-11-28,11:48,17:48,Mañana,Almacén,Quidem rerum totam tenetur odio.
E026,2024-11-08,21:19,03:19,Tarde,Oficina Central,
E095,2025-03-20,08:05,14:05,Mañana,Planta de Producción,
E135,2024-11-25,09:18,17:18,Mañana,Almacén,
E028,2025-04-22,05:25,13:25,Libre,Oficina Central,
E140,2024-11-07,22:46,06:46,Noche,Planta de Producción,
E021,2025-03-13,10:24,16:24,Libre,Oficina Remota,
E130,2024-06-23,08:29,16:29,Tarde,Oficina Remota,
E053,2025-02-10,02:31,10:31,Tarde,Almacén,Magnam quidem odit autem.
E116,2024-12-01,12:15,19:15,Noche,Oficina Remota,
E125,2025-01-03,19:44,01:44,Tarde,Oficina Remota,
E138,2025-02-25,00:29,07:29,Noche,Oficina Central,Aliquam optio labore quas architecto fuga.
E069,2024-05-03,03:42,09:42,Mañana,Almacén,
E043,2024-10-16,18:05,01:05,Libre,Planta de Producción,
E079,2025-02-14,01:39,09:39,Noche,Oficina Central,
E051,2024-09-24,09:37,17:37,Noche,Almacén,
E124,2024-11-26,16:24,23:24,Mañana,Planta de Producción,
E143,2024-10-16,01:01,08:01,Noche,Almacén,
E046,2024-10-09,07:50,15:50,Libre,Oficina Remota,
E028,2024-11-05,17:01,01:01,Tarde,Oficina Central,
E009,2024-09-18,23:02,07:02,Libre,Oficina Central,
E009,2024-07-02,07:48,13:48,Libre,Planta de Producción,Eligendi eveniet necessitatibus aliquid nostrum odio.
E138,2025-04-22,15:46,21:46,Mañana,Oficina Remota,
E073,2024-12-30,08:16,16:16,Libre,Almacén,
E085,2025-03-20,16:33,23:33,Noche,Almacén,
E135,2025-02-10,16:33,00:33,Libre,Oficina Remota,
E138,2024-11-05,01:06,08:06,Tarde,Oficina Remota,
E049,2025-04-09,21:25,04:25,Tarde,Planta de Producción,
E105,2024-07-12,21:00,04:00,Tarde,Oficina Central,
E037,2024-09-29,04:38,11:38,Noche,Oficina Central,
E071,2025-03-04,04:03,11:03,Mañana,Oficina Remota,
E057,2024-06-20,11:13,19:13,Mañana,Oficina Remota,
E027,2025-01-02,19:22,03:22,Tarde,Almacén,
E069,2024-09-14,07:18,13:18,Noche,Almacén,
E038,2024-12-24,05:59,13:59,Libre,Oficina Remota,
E037,2024-05-16,18:02,01:02,Noche,Almacén,
E084,2025-02-18,16:38,23:38,Libre,Planta de Producción,
E067,2024-09-16,19:12,03:12,Tarde,Almacén,
E039,2024-08-25,07:27,14:27,Tarde,Oficina Central,
E053,2024-06-11,21:38,04:38,Tarde,Oficina Remota,Officiis suscipit asperiores quisquam.
E086,2024-10-26,15:04,21:04,Libre,Planta de Producción,
E054,2024-11-02,16:04,23:04,Libre,Oficina Remota,
E075,2024-12-28,06:16,13:16,Libre,Oficina Remota,
E122,2024-10-12,12:17,18:17,Mañana,Almacén,
E003,2025-02-07,02:53,09:53,Libre,Oficina Remota,Dolorem fuga atque.
E038,2024-10-24,21:19,04:19,Libre,Oficina Remota,
E004,2024-10-02,08:53,14:53,Libre,Oficina Central,
E012,2025-02-24,21:06,04:06,Tarde,Almacén,
E129,2025-03-22,23:16,06:16,Tarde,Oficina Central,
E019,2024-12-08,21:42,04:42,Tarde,Oficina Remota,
E071,2024-12-04,15:30,23:30,Libre,Planta de Producción,Nisi quibusdam molestiae neque.
E030,2025-02-11,08:29,15:29,Libre,Almacén,
E134,2024-05-10,09:33,15:33,Tarde,Oficina Central,
E101,2024-11-09,17:11,23:11,Libre,Oficina Central,
E142,2024-09-28,15:08,22:08,Mañana,Oficina Central,
E149,2024-06-19,08:34,16:34,Tarde,Oficina Remota,
E115,2024-08-21,03:56,11:56,Tarde,Oficina Central,
E132,2024-10-11,04:55,10:55,Libre,Oficina Remota,
E134,2024-08-29,16:12,23:12,Libre,Almacén,
E051,2024-09-17,18:09,02:09,Mañana,Almacén,
E106,2024-10-28,02:27,09:27,Mañana,Oficina Central,
E053,2024-06-18,01:43,07:43,Noche,Almacén,
E086,2025-04-04,09:34,15:34,Tarde,Almacén,
E149,2025-02-21,23:19,07:19,Libre,Oficina Central,
E059,2024-10-28,21:00,05:00,Noche,Oficina Central,
E044,2024-07-19,10:59,18:59,Libre,Planta de Producción,
E009,2024-10-28,05:10,11:10,Tarde,Almacén,
E129,2024-07-15,19:44,01:44,Noche,Oficina Remota,
E135,2024-06-14,13:44,21:44,Noche,Oficina Remota,
E059,2024-06-10,08:59,16:59,Mañana,Oficina Central,
E083,2025-01-29,19:37,01:37,Noche,Almacén,
E102,2025-04-05,08:52,15:52,Noche,Almacén,
E094,2024-05-29,12:05,20:05,Noche,Almacén,
E081,2025-03-07,21:38,04:38,Mañana,Almacén,
E135,2025-04-18,03:24,11:24,Tarde,Almacén,
E096,2024-07-02,13:18,20:18,Noche,Almacén,
