timestamp,empleado_id,pregunta,intencion_detectada,respuesta_chatbot,satisfaccion_usuario
2025-04-23 13:40:54,E120,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:41:34,E007,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,5
2025-04-23 13:39:21,E026,No he recibido mi nómina.,Reclamar_nomina,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:40:18,E018,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,La política se encuentra en el portal del empleado.,4
2025-04-23 13:40:43,E035,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:42,E087,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:41:29,E107,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:18,E065,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:39:01,E082,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:41:35,E122,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:39:39,E021,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:39:54,E112,¿Hay oportunidades de formación?,Consultar_formacion,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:41:24,E149,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,2
2025-04-23 13:39:06,E078,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:41:34,E124,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:39:45,E008,¿Cuál es el horario de trabajo?,Consultar_horario,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:17,E031,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,4
2025-04-23 13:40:46,E142,¿Cuál es la política de teletrabajo?,Consultar_politica,La política se encuentra en el portal del empleado.,3
2025-04-23 13:39:55,E096,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:40:16,E064,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,2
2025-04-23 13:38:41,E073,No he recibido mi nómina.,Reclamar_nomina,El horario es de 9:00 a 18:00.,5
2025-04-23 13:38:49,E071,¿Cuál es la política de teletrabajo?,Consultar_politica,Tienes 18 días disponibles.,3
2025-04-23 13:39:39,E008,¿Cuál es mi salario?,Consultar_salario,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:39:16,E036,¿Cuál es mi salario?,Consultar_salario,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:39:12,E008,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:38:55,E039,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:40:32,E100,¿Hay oportunidades de formación?,Consultar_formacion,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:41:00,E081,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Ofrecemos seguro médico, plan de pensiones como beneficios.",1
2025-04-23 13:39:13,E035,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:40:25,E048,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:40:59,E051,No he recibido mi nómina.,Reclamar_nomina,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:03,E007,No he recibido mi nómina.,Reclamar_nomina,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:10,E050,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:31,E071,¿Cuál es la política de teletrabajo?,Consultar_politica,Tienes 25 días disponibles.,3
2025-04-23 13:40:34,E036,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:40:35,E074,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Por favor, contacta con el departamento de nóminas.",2
2025-04-23 13:39:20,E033,No he recibido mi nómina.,Reclamar_nomina,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:41:35,E002,¿Cuál es la política de teletrabajo?,Consultar_politica,Tu salario es 2990.02.,4
2025-04-23 13:41:28,E002,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:24,E039,No he recibido mi nómina.,Reclamar_nomina,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:40:54,E098,¿Cuál es el horario de trabajo?,Consultar_horario,Tienes 30 días disponibles.,5
2025-04-23 13:39:13,E051,¿Cuál es mi salario?,Consultar_salario,La política se encuentra en el portal del empleado.,4
2025-04-23 13:40:49,E081,¿Hay oportunidades de formación?,Consultar_formacion,"Por favor, contacta con el departamento de nóminas.",1
2025-04-23 13:39:48,E083,¿Cuál es mi salario?,Consultar_salario,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:39:19,E032,¿Cuál es mi salario?,Consultar_salario,Tienes 14 días disponibles.,4
2025-04-23 13:38:58,E022,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,La política se encuentra en el portal del empleado.,5
2025-04-23 13:39:31,E081,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 2626.94.,4
2025-04-23 13:38:41,E070,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:39:48,E064,¿Hay oportunidades de formación?,Consultar_formacion,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:39:22,E129,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:39:44,E027,¿Cuál es mi salario?,Consultar_salario,Debes seguir los siguientes pasos: el sistema de gestión.,1
2025-04-23 13:39:37,E102,¿Cuál es la política de teletrabajo?,Consultar_politica,La política se encuentra en el portal del empleado.,2
2025-04-23 13:38:41,E035,No he recibido mi nómina.,Reclamar_nomina,Tienes 14 días disponibles.,5
2025-04-23 13:41:22,E120,No he recibido mi nómina.,Reclamar_nomina,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:40:09,E020,¿Cuál es la política de teletrabajo?,Consultar_politica,Tienes 7 días disponibles.,1
2025-04-23 13:40:49,E030,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:41:36,E048,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,5
2025-04-23 13:40:59,E146,¿Cómo solicito una baja médica?,Solicitar_baja,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:40:59,E096,No he recibido mi nómina.,Reclamar_nomina,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:41:11,E019,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:38:43,E071,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tu salario es 3602.53.,4
2025-04-23 13:38:49,E044,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,3
2025-04-23 13:41:00,E072,No he recibido mi nómina.,Reclamar_nomina,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:41:02,E086,¿Cuál es el horario de trabajo?,Consultar_horario,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:39:51,E042,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tienes 28 días disponibles.,4
2025-04-23 13:40:42,E055,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:39:50,E042,¿Cómo puedo cambiar mi información personal?,Actualizar_info,La política se encuentra en el portal del empleado.,3
2025-04-23 13:39:37,E064,¿Cuál es el horario de trabajo?,Consultar_horario,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:46,E033,No he recibido mi nómina.,Reclamar_nomina,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:40:11,E072,¿Cómo solicito una baja médica?,Solicitar_baja,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:40:57,E060,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:40:10,E118,¿Cuál es la política de teletrabajo?,Consultar_politica,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:57,E148,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:39:21,E027,¿Hay oportunidades de formación?,Consultar_formacion,Puedes hacerlo a través de tu perfil.,1
2025-04-23 13:38:55,E140,¿Cómo solicito una baja médica?,Solicitar_baja,Tu salario es 1566.11.,5
2025-04-23 13:40:52,E022,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,La política se encuentra en el portal del empleado.,3
2025-04-23 13:40:57,E083,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,5
2025-04-23 13:40:11,E012,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:13,E070,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:23,E071,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:30,E069,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:39:12,E084,¿Hay oportunidades de formación?,Consultar_formacion,El horario es de 9:00 a 18:00.,3
2025-04-23 13:39:04,E132,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:38:44,E123,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,3
2025-04-23 13:39:27,E052,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:03,E027,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,2
2025-04-23 13:40:58,E075,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:26,E078,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:39:34,E078,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tu salario es 3094.01.,5
2025-04-23 13:39:40,E070,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:41:19,E033,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",2
2025-04-23 13:40:19,E025,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:41:09,E128,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:39:24,E023,No he recibido mi nómina.,Reclamar_nomina,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:55,E133,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:38:55,E062,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tu salario es 3331.83.,3
2025-04-23 13:39:39,E047,¿Cómo solicito una baja médica?,Solicitar_baja,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:40:12,E005,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:39:09,E002,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,3
2025-04-23 13:40:48,E134,¿Hay oportunidades de formación?,Consultar_formacion,Tienes 22 días disponibles.,2
2025-04-23 13:41:35,E058,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:41:18,E026,¿Hay oportunidades de formación?,Consultar_formacion,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:37,E064,No he recibido mi nómina.,Reclamar_nomina,Tienes 18 días disponibles.,4
2025-04-23 13:40:11,E079,No he recibido mi nómina.,Reclamar_nomina,Tienes 11 días disponibles.,3
2025-04-23 13:39:39,E076,¿Hay oportunidades de formación?,Consultar_formacion,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:39:53,E079,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:41:12,E094,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes hacerlo a través de tu perfil.,2
2025-04-23 13:41:00,E082,No he recibido mi nómina.,Reclamar_nomina,"Por favor, contacta con el departamento de nóminas.",1
2025-04-23 13:40:23,E099,¿Cuál es la política de teletrabajo?,Consultar_politica,Tienes 19 días disponibles.,4
2025-04-23 13:40:13,E097,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:05,E067,¿Cómo solicito una baja médica?,Solicitar_baja,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:40:54,E071,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,El horario es de 9:00 a 18:00.,3
2025-04-23 13:39:26,E136,No he recibido mi nómina.,Reclamar_nomina,"Por favor, contacta con el departamento de nóminas.",1
2025-04-23 13:39:37,E041,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:40:05,E079,¿Hay oportunidades de formación?,Consultar_formacion,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:39:12,E021,¿Cómo solicito una baja médica?,Solicitar_baja,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:30,E010,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tienes 12 días disponibles.,4
2025-04-23 13:40:05,E094,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,5
2025-04-23 13:38:40,E143,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 1537.72.,5
2025-04-23 13:40:06,E048,¿Hay oportunidades de formación?,Consultar_formacion,Tu salario es 2640.8.,3
2025-04-23 13:41:20,E050,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",2
2025-04-23 13:40:36,E018,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:39:44,E134,¿Cuál es la política de teletrabajo?,Consultar_politica,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:39:16,E118,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:27,E139,¿Cuál es mi salario?,Consultar_salario,Tienes 27 días disponibles.,2
2025-04-23 13:39:25,E074,No he recibido mi nómina.,Reclamar_nomina,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:39:37,E032,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:39:00,E089,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:40:33,E088,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:40:20,E082,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:40:19,E074,¿Hay oportunidades de formación?,Consultar_formacion,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:04,E103,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes contactarnos por email o teléfono.,2
2025-04-23 13:39:01,E124,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:40:14,E112,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:39:27,E038,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:40:23,E030,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,5
2025-04-23 13:40:55,E118,¿Cuál es mi salario?,Consultar_salario,La política se encuentra en el portal del empleado.,2
2025-04-23 13:41:15,E066,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tienes 25 días disponibles.,2
2025-04-23 13:39:37,E019,¿Cuál es mi salario?,Consultar_salario,Puedes hacerlo a través de tu perfil.,2
