id_solicitud,id_empleado,fecha_inicio,fecha_fin,duracion_dias,fecha_solicitud,estado,motivo_rechazo,periodo_anio,mes_solicitud,dia_semana_solicitud
3428,73,2024-09-23,2024-10-12,20,2024-07-25,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Thursday
3429,147,2025-01-10,2025-01-24,15,2024-11-02,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,11,Saturday
3430,49,2024-07-05,2024-07-20,16,2024-05-23,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,5,Thursday
3431,114,2024-12-20,2024-12-28,9,2024-10-16,Aceptada,,2024,10,Wednesday
3432,129,2024-07-13,2024-07-19,7,2024-05-16,Aceptada,,2024,5,Thursday
3433,82,2025-02-21,2025-03-08,16,2024-12-07,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Saturday
3434,141,2024-10-04,2024-10-15,12,2024-08-29,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Thursday
3435,110,2024-12-24,2025-01-07,15,2024-11-03,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,11,Sunday
3436,8,2024-11-23,2024-11-26,4,2024-10-25,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Friday
3437,29,2024-10-22,2024-10-22,1,2024-09-06,Aceptada,,2024,9,Friday
3438,106,2024-12-27,2025-01-03,8,2024-12-02,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,12,Monday
3439,35,2024-11-26,2024-12-15,20,2024-10-24,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,10,Thursday
3440,104,2025-03-04,2025-03-17,14,2024-12-06,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Friday
3441,79,2024-09-02,2024-09-19,18,2024-06-21,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,6,Friday
3442,115,2024-12-11,2024-12-26,16,2024-09-13,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,9,Friday
3443,36,2024-06-12,2024-07-01,20,2024-05-24,Aceptada,,2024,5,Friday
3444,84,2025-04-10,2025-04-13,4,2025-02-08,Aceptada,,2025,2,Saturday
3445,53,2024-09-25,2024-10-07,13,2024-07-27,Aceptada,,2024,7,Saturday
3446,23,2025-03-24,2025-03-30,7,2025-02-13,Aceptada,,2025,2,Thursday
3447,120,2025-04-21,2025-05-01,11,2025-01-31,Aceptada,,2025,1,Friday
3448,133,2024-07-30,2024-07-31,2,2024-06-23,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Sunday
3449,73,2024-08-27,2024-08-31,5,2024-07-02,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Tuesday
3450,145,2024-10-12,2024-10-12,1,2024-07-21,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Sunday
3451,56,2025-04-24,2025-05-04,11,2025-02-24,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Monday
3452,34,2024-07-31,2024-08-01,2,2024-07-05,Aceptada,,2024,7,Friday
3453,129,2024-08-08,2024-08-20,13,2024-07-01,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Monday
3454,115,2024-12-05,2024-12-14,10,2024-11-20,Aceptada,,2024,11,Wednesday
3455,95,2024-06-07,2024-06-22,16,2024-05-03,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Friday
3456,121,2024-08-05,2024-08-11,7,2024-06-12,Aceptada,,2024,6,Wednesday
3457,1,2024-07-15,2024-07-30,16,2024-06-26,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Wednesday
3458,141,2024-09-23,2024-10-10,18,2024-09-10,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,9,Tuesday
3459,26,2024-07-07,2024-07-19,13,2024-06-05,Aceptada,,2024,6,Wednesday
3460,11,2025-05-04,2025-05-17,14,2025-04-04,Aceptada,,2025,4,Friday
3461,50,2024-12-20,2024-12-25,6,2024-11-03,Aceptada,,2024,11,Sunday
3462,50,2025-01-27,2025-02-15,20,2025-01-09,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,1,Thursday
3463,79,2025-03-04,2025-03-11,8,2025-01-15,Aceptada,,2025,1,Wednesday
3464,129,2025-04-01,2025-04-16,16,2025-01-20,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Monday
3465,35,2024-12-19,2025-01-05,18,2024-10-01,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Tuesday
3466,125,2024-07-14,2024-07-23,10,2024-06-02,Aceptada,,2024,6,Sunday
3467,25,2024-10-06,2024-10-22,17,2024-07-30,Aceptada,,2024,7,Tuesday
3468,19,2024-12-03,2024-12-04,2,2024-09-29,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Sunday
3469,45,2025-04-03,2025-04-08,6,2025-02-08,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Saturday
3470,53,2024-10-08,2024-10-20,13,2024-07-19,Aceptada,,2024,7,Friday
3471,29,2024-11-08,2024-11-11,4,2024-11-03,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,11,Sunday
3472,106,2024-09-25,2024-10-07,13,2024-07-24,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Wednesday
3473,18,2024-11-10,2024-11-22,13,2024-10-27,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,10,Sunday
3474,121,2024-07-10,2024-07-19,10,2024-05-17,Aceptada,,2024,5,Friday
3475,63,2025-05-21,2025-05-21,1,2025-03-06,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Thursday
3476,120,2025-02-14,2025-02-14,1,2025-02-08,Aceptada,,2025,2,Saturday
3477,10,2024-05-16,2024-05-20,5,2024-04-28,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2024,4,Sunday
3478,17,2025-03-17,2025-03-29,13,2025-01-20,Aceptada,,2025,1,Monday
3479,9,2025-06-24,2025-07-05,12,2025-04-09,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,4,Wednesday
3480,119,2025-01-28,2025-02-10,14,2025-01-22,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,1,Wednesday
3481,98,2025-05-07,2025-05-26,20,2025-04-07,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2025,4,Monday
3482,103,2025-01-04,2025-01-17,14,2024-11-13,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,11,Wednesday
3483,86,2024-11-08,2024-11-10,3,2024-10-25,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Friday
3484,92,2025-06-11,2025-06-12,2,2025-04-03,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,4,Thursday
3485,4,2024-08-22,2024-09-08,18,2024-08-14,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,8,Wednesday
3486,144,2024-07-01,2024-07-10,10,2024-06-19,Rechazada,No se cumple la antigüedad mínima de 6.0 meses.,2024,6,Wednesday
3487,73,2024-11-22,2024-11-25,4,2024-10-05,Aceptada,,2024,10,Saturday
3488,70,2024-07-23,2024-07-23,1,2024-05-15,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Wednesday
3489,62,2025-02-26,2025-03-07,10,2024-12-03,Aceptada,,2025,12,Tuesday
3490,147,2024-08-09,2024-08-24,16,2024-05-13,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,5,Monday
3491,81,2024-05-26,2024-06-04,10,2024-05-06,Aceptada,,2024,5,Monday
3492,33,2025-04-05,2025-04-07,3,2025-02-04,Aceptada,,2025,2,Tuesday
3493,27,2024-09-14,2024-09-21,8,2024-06-26,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Wednesday
3494,103,2024-08-17,2024-08-24,8,2024-06-30,Aceptada,,2024,6,Sunday
3495,63,2024-10-07,2024-10-23,17,2024-07-19,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Friday
3496,41,2025-01-13,2025-02-01,20,2024-10-21,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,10,Monday
3497,2,2025-02-01,2025-02-02,2,2025-01-09,Rechazada,No se cumple la antigüedad mínima de 12.0 meses.,2025,1,Thursday
3498,94,2025-02-20,2025-03-04,13,2025-01-15,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,1,Wednesday
3499,117,2025-02-05,2025-02-17,13,2024-12-11,Aceptada,,2025,12,Wednesday
3500,30,2024-08-15,2024-08-21,7,2024-07-01,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Monday
3501,19,2024-08-24,2024-09-02,10,2024-06-22,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Saturday
3502,118,2024-09-16,2024-09-22,7,2024-06-29,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Saturday
3503,128,2025-02-26,2025-03-13,16,2024-11-28,Aceptada,,2025,11,Thursday
3504,122,2025-05-19,2025-05-25,7,2025-03-31,Aceptada,,2025,3,Monday
3505,7,2024-11-30,2024-12-11,12,2024-10-10,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Thursday
3506,70,2025-03-11,2025-03-11,1,2025-01-22,Aceptada,,2025,1,Wednesday
3507,48,2025-01-03,2025-01-10,8,2024-10-10,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,10,Thursday
3508,122,2025-03-16,2025-03-26,11,2025-02-02,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Sunday
3509,122,2024-10-13,2024-10-13,1,2024-09-02,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Monday
3510,114,2025-06-13,2025-06-27,15,2025-04-08,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,4,Tuesday
3511,65,2024-10-08,2024-10-08,1,2024-08-01,Aceptada,,2024,8,Thursday
3512,26,2025-05-23,2025-06-08,17,2025-03-23,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Sunday
3513,33,2024-06-27,2024-07-05,9,2024-05-20,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Monday
3514,76,2025-04-18,2025-05-05,18,2025-02-23,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,2,Sunday
3515,99,2024-09-25,2024-10-10,16,2024-07-05,Aceptada,,2024,7,Friday
3516,141,2024-08-20,2024-08-30,11,2024-07-06,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,7,Saturday
3517,144,2025-04-20,2025-05-02,13,2025-03-10,Rechazada,Solicitud dentro del periodo de bloqueo de vacaciones.,2025,3,Monday
3518,36,2024-07-11,2024-07-24,14,2024-05-10,Aceptada,,2024,5,Friday
3519,8,2024-11-21,2024-11-28,8,2024-10-20,Aceptada,,2024,10,Sunday
3520,122,2024-12-17,2024-12-31,15,2024-11-29,Aceptada,,2024,11,Friday
3521,39,2025-05-23,2025-06-11,20,2025-02-25,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Tuesday
3522,17,2024-08-10,2024-08-18,9,2024-06-17,Aceptada,,2024,6,Monday
3523,11,2024-12-06,2024-12-20,15,2024-09-19,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Thursday
3524,100,2024-11-24,2024-12-09,16,2024-10-06,Aceptada,,2024,10,Sunday
3525,66,2024-07-06,2024-07-22,17,2024-06-13,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,6,Thursday
3526,118,2024-12-30,2025-01-14,16,2024-11-13,Aceptada,,2024,11,Wednesday
3527,146,2024-08-23,2024-09-02,11,2024-06-24,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,6,Monday
3528,62,2025-06-12,2025-06-29,18,2025-03-17,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2025,3,Monday
3529,122,2024-12-14,2024-12-17,4,2024-10-17,Aceptada,,2024,10,Thursday
3530,35,2024-10-28,2024-11-03,7,2024-09-13,Aceptada,,2024,9,Friday
3531,137,2025-02-01,2025-02-13,13,2024-12-23,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,12,Monday
3532,120,2025-02-05,2025-02-12,8,2025-01-24,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Friday
3533,101,2025-03-31,2025-04-09,10,2025-03-25,Aceptada,,2025,3,Tuesday
3534,12,2024-09-26,2024-10-08,13,2024-08-05,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Monday
3535,36,2025-02-04,2025-02-06,3,2024-11-25,Aceptada,,2025,11,Monday
3536,47,2025-03-01,2025-03-14,14,2025-01-13,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Monday
3537,137,2025-05-15,2025-05-27,13,2025-02-21,Aceptada,,2025,2,Friday
3538,76,2024-07-20,2024-07-25,6,2024-06-28,Aceptada,,2024,6,Friday
3539,50,2024-07-03,2024-07-17,15,2024-05-02,Aceptada,,2024,5,Thursday
3540,131,2024-10-27,2024-11-12,17,2024-08-26,Aceptada,,2024,8,Monday
3541,86,2025-01-17,2025-02-01,16,2025-01-02,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,1,Thursday
3542,77,2025-02-06,2025-02-07,2,2024-12-31,Aceptada,,2025,12,Tuesday
3543,12,2024-11-04,2024-11-23,20,2024-08-29,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Thursday
3544,137,2024-05-14,2024-05-29,16,2024-05-07,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,5,Tuesday
3545,135,2024-11-29,2024-12-02,4,2024-10-31,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,10,Thursday
3546,138,2024-11-03,2024-11-17,15,2024-08-11,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,8,Sunday
3547,43,2024-12-06,2024-12-09,4,2024-11-04,Aceptada,,2024,11,Monday
3548,81,2025-04-07,2025-04-07,1,2025-02-15,Aceptada,,2025,2,Saturday
3549,112,2024-05-24,2024-06-10,18,2024-05-03,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Friday
3550,140,2024-07-30,2024-08-05,7,2024-05-06,Rechazada,Se supera el número máximo de 2.0 empleados de vacaciones simultáneamente en el departamento.,2024,5,Monday
3551,121,2025-05-23,2025-06-11,20,2025-03-11,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,3,Tuesday
3552,91,2024-10-09,2024-10-10,2,2024-07-19,Aceptada,,2024,7,Friday
3553,125,2025-03-14,2025-03-30,17,2025-03-03,Aceptada,,2025,3,Monday
3554,108,2024-08-19,2024-09-01,14,2024-06-15,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Saturday
3555,46,2025-05-10,2025-05-11,2,2025-02-23,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Sunday
3556,26,2025-05-30,2025-06-09,11,2025-03-03,Aceptada,,2025,3,Monday
3557,132,2024-09-18,2024-09-21,4,2024-06-30,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Sunday
3558,131,2025-01-25,2025-01-30,6,2024-11-20,Aceptada,,2025,11,Wednesday
3559,66,2024-12-07,2024-12-22,16,2024-10-17,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,10,Thursday
3560,123,2025-03-12,2025-03-20,9,2024-12-16,Aceptada,,2025,12,Monday
3561,27,2024-08-04,2024-08-20,17,2024-07-04,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2024,7,Thursday
3562,130,2025-01-17,2025-01-27,11,2025-01-03,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,1,Friday
3563,45,2024-08-30,2024-09-17,19,2024-06-29,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,6,Saturday
3564,130,2024-08-24,2024-09-08,16,2024-05-26,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2024,5,Sunday
3565,84,2024-09-14,2024-09-17,4,2024-08-29,Aceptada,,2024,8,Thursday
3566,134,2025-01-28,2025-01-28,1,2024-11-21,Aceptada,,2025,11,Thursday
3567,83,2025-04-03,2025-04-20,18,2025-02-11,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,2,Tuesday
3568,109,2024-09-28,2024-10-07,10,2024-07-28,Aceptada,,2024,7,Sunday
3569,12,2025-03-05,2025-03-07,3,2025-02-17,Aceptada,,2025,2,Monday
3570,38,2025-01-19,2025-02-02,15,2024-11-25,Rechazada,Duración de vacaciones excede el límite permitido de 10 días.,2025,11,Monday
3571,46,2024-09-29,2024-10-17,19,2024-09-06,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,9,Friday
3572,43,2024-08-03,2024-08-19,17,2024-06-30,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2024,6,Sunday
3573,111,2024-11-13,2024-11-20,8,2024-09-19,Aceptada,,2024,9,Thursday
3574,128,2024-08-28,2024-08-31,4,2024-07-04,Aceptada,,2024,7,Thursday
3575,96,2025-03-25,2025-03-28,4,2025-02-03,Rechazada,Se supera el número máximo de 1.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Monday
3576,6,2025-02-04,2025-02-05,2,2024-11-19,Aceptada,,2025,11,Tuesday
3577,60,2024-12-17,2025-01-01,16,2024-12-04,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,12,Wednesday
3578,133,2025-04-10,2025-04-29,20,2025-02-09,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,2,Sunday
3579,130,2024-09-12,2024-09-12,1,2024-06-30,Aceptada,,2024,6,Sunday
3580,111,2025-01-22,2025-02-08,18,2024-10-29,Rechazada,Se supera el número máximo de 3.0 empleados de vacaciones simultáneamente en el departamento.,2025,10,Tuesday
3581,62,2025-04-17,2025-04-17,1,2025-01-20,Aceptada,,2025,1,Monday
3582,149,2025-04-22,2025-05-10,19,2025-01-30,Rechazada,Duración de vacaciones excede el límite permitido de 15 días.,2025,1,Thursday
3583,150,2024-12-03,2024-12-11,9,2024-09-23,Aceptada,,2024,9,Monday
3584,134,2024-10-10,2024-10-25,16,2024-08-09,Rechazada,Duración de vacaciones excede el límite permitido de 12 días.,2024,8,Friday
